paperid	itemid	ksh	filename	score	papername	itemname
1	1	310201322	0310201322_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	310201326	0310201326_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	310201152	0310201152_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	310201160	0310201160_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	310201287	0310201287_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	310201296	0310201296_PAPER-934712-QT-742440_QT-742440ans.mp3	19	A	t1
1	1	310201308	0310201308_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	310201158	0310201158_PAPER-934712-QT-742440_QT-742440ans.mp3	11	A	t1
1	1	310201165	0310201165_PAPER-934712-QT-742440_QT-742440ans.mp3	11	A	t1
1	1	310201107	0310201107_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	310201154	0310201154_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	304112013	304112013_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	306211002	306211002_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	310201300	0310201300_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	310201332	0310201332_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	310201199	0310201199_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	310201203	0310201203_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	310201219	0310201219_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	310201235	0310201235_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	310201239	0310201239_PAPER-934712-QT-742440_QT-742440ans.mp3	11	A	t1
1	1	311102142	0311102142_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311102161	0311102161_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311102201	0311102201_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311102002	0311102002_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311102013	0311102013_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311102042	0311102042_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311102071	0311102071_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311201082	0311201082_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311202001	0311202001_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311102180	0311102180_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311102187	0311102187_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311201027	0311201027_PAPER-934712-QT-742440_QT-742440ans.mp3	20	A	t1
1	1	311201057	0311201057_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311101038	0311101038_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311101137	0311101137_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	310201201	0310201201_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	310201221	0310201221_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	310201225	0310201225_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	310201232	0310201232_PAPER-934712-QT-742440_QT-742440ans.mp3	9	A	t1
1	1	310201244	0310201244_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	310201231	0310201231_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	310201236	0310201236_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311101086	0311101086_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	310201195	0310201195_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	310201207	0310201207_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	310201216	0310201216_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	310201224	0310201224_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	310201241	0310201241_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311101048	0311101048_PAPER-934712-QT-742440_QT-742440ans.mp3	19	A	t1
1	1	310201185	0310201185_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	310201209	0310201209_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	310201227	0310201227_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311101092	0311101092_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311102030	0311102030_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311101122	0311101122_PAPER-934712-QT-742440_QT-742440ans.mp3	19	A	t1
1	1	310201202	0310201202_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	310201226	0310201226_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311101058	0311101058_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311102108	0311102108_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	310201153	0310201153_PAPER-934712-QT-742440_QT-742440ans.mp3	19	A	t1
1	1	310201162	0310201162_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	310201315	0310201315_PAPER-934712-QT-742440_QT-742440ans.mp3	11	A	t1
1	1	311101066	0311101066_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311101073	0311101073_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311101082	0311101082_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311101108	0311101108_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311102130	0311102130_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	310201214	0310201214_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	310201217	0310201217_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	310201139	0310201139_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	310201157	0310201157_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	310201159	0310201159_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	310201175	0310201175_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	310201176	0310201176_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	310201190	0310201190_PAPER-934712-QT-742440_QT-742440ans.mp3	8	A	t1
1	1	310201237	0310201237_PAPER-934712-QT-742440_QT-742440ans.mp3	9	A	t1
1	1	310201250	0310201250_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311101098	0311101098_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	310201189	0310201189_PAPER-934712-QT-742440_QT-742440ans.mp3	8	A	t1
1	1	310201108	0310201108_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	310201174	0310201174_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	310201180	0310201180_PAPER-934712-QT-742440_QT-742440ans.mp3	1	A	t1
1	1	310201184	0310201184_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	310201212	0310201212_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311202034	0311202034_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311202097	0311202097_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311302010	0311302010_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311201109	0311201109_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311104021	0311104021_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	310201211	0310201211_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	310201215	0310201215_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	310201172	0310201172_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	310201177	0310201177_PAPER-934712-QT-742440_QT-742440ans.mp3	2	A	t1
1	1	310201181	0310201181_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	310201186	0310201186_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	310201187	0310201187_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	310201192	0310201192_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	310201194	0310201194_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	310201328	0310201328_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	310201329	0310201329_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	310201331	0310201331_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	310201334	0310201334_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	310201335	0310201335_PAPER-934712-QT-742440_QT-742440ans.mp3	19	A	t1
1	1	310201336	0310201336_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	310201339	0310201339_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	310201205	0310201205_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	310201222	0310201222_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	310201229	0310201229_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	310201233	0310201233_PAPER-934712-QT-742440_QT-742440ans.mp3	9	A	t1
1	1	310201238	0310201238_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	310201243	0310201243_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	310201274	0310201274_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	310201290	0310201290_PAPER-934712-QT-742440_QT-742440ans.mp3	20	A	t1
1	1	310201292	0310201292_PAPER-934712-QT-742440_QT-742440ans.mp3	8	A	t1
1	1	310201293	0310201293_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	310201297	0310201297_PAPER-934712-QT-742440_QT-742440ans.mp3	6	A	t1
1	1	310201298	0310201298_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	310201299	0310201299_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	310201301	0310201301_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	310201302	0310201302_PAPER-934712-QT-742440_QT-742440ans.mp3	19	A	t1
1	1	310201303	0310201303_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	310201306	0310201306_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	310201307	0310201307_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	310201309	0310201309_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	310201310	0310201310_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	310201312	0310201312_PAPER-934712-QT-742440_QT-742440ans.mp3	20	A	t1
1	1	310201313	0310201313_PAPER-934712-QT-742440_QT-742440ans.mp3	11	A	t1
1	1	310201314	0310201314_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	310201317	0310201317_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	310201319	0310201319_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	310201320	0310201320_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	310201321	0310201321_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	310201323	0310201323_PAPER-934712-QT-742440_QT-742440ans.mp3	19	A	t1
1	1	310201325	0310201325_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	310201361	0310201361_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	310201362	0310201362_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	310201364	0310201364_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	310201365	0310201365_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	310201367	0310201367_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	310201368	0310201368_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	310201370	0310201370_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	310201382	0310201382_PAPER-934712-QT-742440_QT-742440ans.mp3	19	A	t1
1	1	310201383	0310201383_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	310201385	0310201385_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	310201386	0310201386_PAPER-934712-QT-742440_QT-742440ans.mp3	20	A	t1
1	1	310201387	0310201387_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	310202003	0310202003_PAPER-934712-QT-742440_QT-742440ans.mp3	3	A	t1
1	1	310202006	0310202006_PAPER-934712-QT-742440_QT-742440ans.mp3	1	A	t1
1	1	310202009	0310202009_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	310202012	0310202012_PAPER-934712-QT-742440_QT-742440ans.mp3	6	A	t1
1	1	310202016	0310202016_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	310202019	0310202019_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311101001	0311101001_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311101002	0311101002_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311101004	0311101004_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311101005	0311101005_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311101007	0311101007_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311101008	0311101008_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311101010	0311101010_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311101011	0311101011_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	310201371	0310201371_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	310201373	0310201373_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	310201374	0310201374_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	310201376	0310201376_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	310201377	0310201377_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	310201379	0310201379_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	310201380	0310201380_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	310201341	0310201341_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	310201342	0310201342_PAPER-934712-QT-742440_QT-742440ans.mp3	20	A	t1
1	1	310201343	0310201343_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	310201345	0310201345_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	310201346	0310201346_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	310201347	0310201347_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	310201349	0310201349_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	310201350	0310201350_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	310201351	0310201351_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	310201355	0310201355_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	310201357	0310201357_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	310201358	0310201358_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	310201360	0310201360_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311101081	0311101081_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311101083	0311101083_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311101084	0311101084_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311101085	0311101085_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311101087	0311101087_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311101088	0311101088_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311101013	0311101013_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311101014	0311101014_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311101015	0311101015_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311101017	0311101017_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311101018	0311101018_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311101020	0311101020_PAPER-934712-QT-742440_QT-742440ans.mp3	20	A	t1
1	1	311101021	0311101021_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311101023	0311101023_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311101024	0311101024_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	311101026	0311101026_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311101027	0311101027_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311101029	0311101029_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311101030	0311101030_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311101032	0311101032_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311101033	0311101033_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311101035	0311101035_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311101036	0311101036_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311101039	0311101039_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311101040	0311101040_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311101041	0311101041_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311101043	0311101043_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311101044	0311101044_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311101045	0311101045_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311101046	0311101046_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311101047	0311101047_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311101049	0311101049_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311101050	0311101050_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311101053	0311101053_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311101054	0311101054_PAPER-934712-QT-742440_QT-742440ans.mp3	7	A	t1
1	1	311101055	0311101055_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311101056	0311101056_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311101059	0311101059_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311101060	0311101060_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311101061	0311101061_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311101062	0311101062_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311101063	0311101063_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311101065	0311101065_PAPER-934712-QT-742440_QT-742440ans.mp3	11	A	t1
1	1	311101067	0311101067_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311101068	0311101068_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311101069	0311101069_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311101070	0311101070_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311101071	0311101071_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311101074	0311101074_PAPER-934712-QT-742440_QT-742440ans.mp3	19	A	t1
1	1	311101075	0311101075_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311101077	0311101077_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311101078	0311101078_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311101079	0311101079_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311101110	0311101110_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311101111	0311101111_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311101112	0311101112_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311101114	0311101114_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311101115	0311101115_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311101118	0311101118_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311101128	0311101128_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311101129	0311101129_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311101132	0311101132_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311101134	0311101134_PAPER-934712-QT-742440_QT-742440ans.mp3	8	A	t1
1	1	311101135	0311101135_PAPER-934712-QT-742440_QT-742440ans.mp3	11	A	t1
1	1	311101136	0311101136_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311101139	0311101139_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311101141	0311101141_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311101142	0311101142_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311101143	0311101143_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	311101146	0311101146_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311101147	0311101147_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311101148	0311101148_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311102000	0311102000_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311102001	0311102001_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311102003	0311102003_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311102004	0311102004_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311102005	0311102005_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311102007	0311102007_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311101119	0311101119_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311101120	0311101120_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311101121	0311101121_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311101123	0311101123_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311101124	0311101124_PAPER-934712-QT-742440_QT-742440ans.mp3	11	A	t1
1	1	311101126	0311101126_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311101127	0311101127_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311101090	0311101090_PAPER-934712-QT-742440_QT-742440ans.mp3	11	A	t1
1	1	311101093	0311101093_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311101094	0311101094_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311101095	0311101095_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311101096	0311101096_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311101097	0311101097_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311101099	0311101099_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311101101	0311101101_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311101102	0311101102_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311101104	0311101104_PAPER-934712-QT-742440_QT-742440ans.mp3	11	A	t1
1	1	311101105	0311101105_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311101106	0311101106_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311101107	0311101107_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311102076	0311102076_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311102077	0311102077_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311102078	0311102078_PAPER-934712-QT-742440_QT-742440ans.mp3	19	A	t1
1	1	311102079	0311102079_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311102080	0311102080_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311102082	0311102082_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311102083	0311102083_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311102008	0311102008_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311102009	0311102009_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311102012	0311102012_PAPER-934712-QT-742440_QT-742440ans.mp3	10	A	t1
1	1	311102014	0311102014_PAPER-934712-QT-742440_QT-742440ans.mp3	20	A	t1
1	1	311102015	0311102015_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311102016	0311102016_PAPER-934712-QT-742440_QT-742440ans.mp3	13	A	t1
1	1	311102017	0311102017_PAPER-934712-QT-742440_QT-742440ans.mp3	17	A	t1
1	1	311102018	0311102018_PAPER-934712-QT-742440_QT-742440ans.mp3	12	A	t1
1	1	311102021	0311102021_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311102022	0311102022_PAPER-934712-QT-742440_QT-742440ans.mp3	14	A	t1
1	1	311102023	0311102023_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311102024	0311102024_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311102025	0311102025_PAPER-934712-QT-742440_QT-742440ans.mp3	16	A	t1
1	1	311102027	0311102027_PAPER-934712-QT-742440_QT-742440ans.mp3	18	A	t1
1	1	311102029	0311102029_PAPER-934712-QT-742440_QT-742440ans.mp3	11	A	t1
1	1	311102031	0311102031_PAPER-934712-QT-742440_QT-742440ans.mp3	19	A	t1
1	1	311102032	0311102032_PAPER-934712-QT-742440_QT-742440ans.mp3	15	A	t1
1	1	311102034	0311102034_PAPER-934712-QT-742440_QT-742440ans.mp3	7	A	t1
